user_id,signup_date,city,age
2250,2024-05-21,Lahore,31.0
2251,2024-07-06,Karachi,18.0
2252,2023-09-01,Karachi,22.0
2253,2024-05-15,Karachi,39.0
2254,2023-10-23,Quetta,31.0
2255,2024-11-17,Karachi,41.0
2256,2025-03-07,Karachi,18.0
2257,2024-10-14,Quetta,31.0
2258,2023-01-02,Lahore,29.0
2259,2025-09-19,Quetta,42.0
2260,2023-01-24,Karachi,39.0
2261,2025-09-26,Karachi,39.0
2262,2023-02-01,Quetta,47.0
2263,2024-05-31,Karachi,30.0
2264,2023-04-16,Karachi,45.0
2265,2023-04-06,Lahore,24.0
2266,2024-11-14,Islamabad,23.0
2267,2024-12-28,Karachi,40.0
2268,2023-04-29,Lahore,19.0
2269,2025-09-03,Islamabad,38.0
2270,2023-11-17,Islamabad,34.0
2271,2023-11-15,Karachi,43.0
2272,2023-10-24,Lahore,32.0
2273,2024-04-06,Karachi,34.0
2274,2023-06-27,Lahore,38.0
2275,2024-02-29,Lahore,27.0
2276,2023-07-29,Karachi,27.0
2277,2023-02-21,Lahore,37.0
2278,2024-01-04,Lahore,33.0
2279,2024-11-03,Islamabad,29.0
2280,2025-02-02,Karachi,32.0
2281,2023-12-20,Quetta,47.0
2282,2023-11-20,Multan,29.0
2283,2025-02-26,Karachi,29.0
2284,2024-11-12,Quetta,18.0
2285,2025-04-12,Multan,33.0
2286,2025-06-25,Karachi,39.0
2287,2025-04-01,Islamabad,41.0
2288,2025-07-25,Lahore,34.0
2289,2024-02-21,Islamabad,42.0
2290,2024-01-30,Karachi,40.0
2291,2023-11-18,Lahore,43.0
2292,2023-08-24,Lahore,42.0
2293,2025-01-18,Quetta,47.0
2294,2024-12-15,Karachi,31.0
2295,2025-03-12,Lahore,21.0
2296,2023-06-17,Lahore,39.0
2297,2024-05-06,Karachi,40.0
2298,2023-08-10,Multan,47.0
2299,2025-06-12,Islamabad,45.0
2300,2023-09-25,Karachi,51.0
2301,2023-05-24,Lahore,39.0
2302,2024-07-23,Lahore,35.0
2303,2025-05-29,Karachi,21.0
2304,2025-07-04,Multan,36.0
2305,2023-04-07,Islamabad,28.0
2306,2023-11-22,Karachi,35.0
2307,2023-06-03,Karachi,33.0
2308,2023-11-04,Karachi,37.0
2309,2024-06-17,Karachi,32.0
2310,2023-10-08,Karachi,41.0
2311,2023-03-09,Islamabad,18.0
2312,2024-05-25,Karachi,35.0
2313,2023-02-22,Quetta,44.0
2314,2023-08-15,Karachi,50.0
2315,2023-01-01,Lahore,40.0
2316,2023-03-28,Lahore,48.0
2317,2024-03-12,Karachi,35.0
2318,2025-04-30,Karachi,33.0
2319,2025-02-13,Karachi,38.0
2320,2023-04-09,Islamabad,33.0
2321,2023-02-04,Lahore,26.0
2322,2023-12-05,Islamabad,28.0
2323,2024-10-14,Islamabad,23.0
2324,2025-01-16,Karachi,38.0
2325,2025-04-03,Karachi,33.0
2326,2023-12-09,Lahore,30.0
2327,2023-06-18,Karachi,28.0
2328,2023-01-27,Islamabad,38.0
2329,2023-05-27,Multan,40.0
2330,2023-03-07,Karachi,23.0
2331,2025-05-10,Lahore,21.0
2332,2023-09-26,Islamabad,42.0
2333,2025-04-03,Islamabad,21.0
2334,2024-07-07,Karachi,38.0
2335,2024-06-22,Multan,48.0
2336,2024-03-30,Lahore,48.0
2337,2025-03-30,Lahore,40.0
2338,2023-02-13,Lahore,39.0
2339,2023-04-03,Lahore,53.0
2340,2024-02-28,Multan,18.0
2341,2024-01-30,Karachi,29.0
2342,2024-06-29,Lahore,41.0
2343,2025-01-07,Karachi,30.0
2344,2024-08-10,Karachi,44.0
2345,2023-09-15,Karachi,33.0
2346,2023-11-24,Lahore,34.0
2347,2025-01-22,Islamabad,31.0
2348,2023-07-21,Lahore,28.0
2349,2024-05-19,Islamabad,28.0
2350,2024-06-22,Lahore,35.0
2351,2025-01-20,Islamabad,26.0
2352,2024-12-15,Multan,42.0
2353,2024-04-09,Lahore,39.0
2354,2023-11-06,Lahore,43.0
2355,2024-01-03,Quetta,23.0
2356,2024-02-16,Karachi,18.0
2357,2023-08-08,Islamabad,33.0
2358,2024-09-17,Lahore,59.0
2359,2023-07-28,Lahore,44.0
2360,2024-10-10,Karachi,28.0
2361,2025-01-21,Multan,37.0
2362,2025-08-19,Lahore,40.0
2363,2023-04-29,Islamabad,21.0
2364,2025-01-29,Islamabad,45.0
2365,2023-03-27,Lahore,31.0
2366,2023-12-04,Lahore,32.0
2367,2023-06-26,Lahore,33.0
2368,2023-06-12,Karachi,43.0
2369,2023-06-25,Islamabad,26.0
2370,2023-02-13,Karachi,18.0
2371,2025-04-03,Lahore,36.0
2372,2023-03-03,Islamabad,18.0
2373,2024-02-03,Karachi,30.0
2374,2024-11-30,Karachi,44.0
2375,2025-09-17,Karachi,38.0
2376,2025-05-03,Lahore,42.0
2377,2023-05-18,Islamabad,39.0
2378,2025-09-14,Karachi,55.0
2379,2024-10-15,Karachi,28.0
2380,2023-06-29,Lahore,37.0
2381,2024-03-24,Karachi,29.0
2382,2025-07-06,Islamabad,42.0
2383,2024-01-28,Karachi,32.0
2384,2023-07-03,Multan,48.0
2385,2025-05-25,Multan,28.0
2386,2025-08-10,Lahore,46.0
2387,2025-09-02,Islamabad,38.0
2388,2025-08-13,Karachi,33.0
2389,2025-05-22,Quetta,38.0
2390,2024-03-30,Lahore,35.0
2391,2023-07-12,Lahore,36.0
2392,2024-09-09,Karachi,31.0
2393,2023-08-09,Lahore,27.0
2394,2024-04-18,Islamabad,30.0
2395,2024-10-18,Karachi,18.0
2396,2025-08-04,Lahore,41.0
2397,2023-10-17,Karachi,22.0
2398,2023-09-09,Multan,31.0
2399,2025-01-04,Islamabad,39.0
2400,2023-01-07,Karachi,41.0
2401,2024-07-20,Lahore,18.0
2402,2025-01-15,Lahore,32.0
2403,2024-07-04,Multan,37.0
2404,2024-01-19,Islamabad,33.0
2405,2025-04-08,Karachi,45.0
2406,2024-01-07,Multan,26.0
2407,2024-12-11,Lahore,18.0
2408,2024-04-09,Islamabad,40.0
2409,2023-01-27,Lahore,28.0
2410,2024-06-14,Lahore,18.0
2411,2023-02-19,Karachi,32.0
2412,2025-07-19,Karachi,44.0
2413,2024-08-24,Quetta,22.0
2414,2024-01-08,Karachi,54.0
2415,2024-05-01,Multan,25.0
2416,2024-09-11,Islamabad,34.0
2417,2023-09-18,Islamabad,22.0
2418,2023-10-16,Quetta,33.0
2419,2024-02-23,Karachi,32.0
2420,2023-09-16,Karachi,20.0
2421,2025-01-27,Lahore,58.0
2422,2023-04-14,Lahore,29.0
2423,2025-04-06,Multan,29.0
2424,2023-12-15,Karachi,42.0
2425,2024-07-15,Karachi,49.0
2426,2023-06-07,Lahore,43.0
2427,2024-01-21,Karachi,22.0
2428,2025-01-24,Islamabad,35.0
2429,2023-09-28,Lahore,18.0
2430,2023-05-13,Islamabad,41.0
2431,2024-06-05,Islamabad,18.0
2432,2023-06-12,Islamabad,26.0
2433,2023-11-11,Lahore,33.0
2434,2024-03-26,Islamabad,37.0
2435,2024-07-18,Lahore,31.0
2436,2024-10-01,Karachi,47.0
2437,2024-11-07,Islamabad,40.0
2438,2025-04-24,Islamabad,39.0
2439,2023-03-08,Lahore,22.0
2440,2023-12-29,Multan,48.0
2441,2023-01-02,Lahore,26.0
2442,2023-01-10,Karachi,49.0
2443,2023-08-01,Quetta,51.0
2444,2024-08-21,Karachi,38.0
2445,2025-06-13,Multan,42.0
2446,2025-02-12,Karachi,18.0
2447,2024-10-08,Islamabad,31.0
2448,2025-02-17,Islamabad,43.0
2449,2023-06-21,Islamabad,41.0
2450,2025-04-19,Lahore,22.0
2451,2025-06-09,Islamabad,30.0
2452,2023-04-06,Lahore,18.0
2453,2024-04-14,Quetta,37.0
2454,2025-04-10,Lahore,18.0
2455,2024-04-21,Lahore,43.0
2456,2025-04-20,Multan,44.0
2457,2025-07-24,Lahore,29.0
2458,2024-04-19,Karachi,38.0
2459,2023-03-01,Islamabad,31.0
2460,2023-12-07,Lahore,35.0
2461,2023-08-04,Lahore,23.0
2462,2024-04-19,Karachi,39.0
2463,2024-08-08,Lahore,18.0
2464,2024-04-08,Lahore,18.0
2465,2023-07-15,Lahore,32.0
2466,2023-10-29,Karachi,31.0
2467,2024-11-10,Karachi,35.0
2468,2023-01-27,Lahore,27.0
2469,2023-08-03,Islamabad,50.0
2470,2025-06-11,Islamabad,34.0
2471,2023-04-10,Lahore,35.0
2472,2024-02-19,Karachi,35.0
2473,2023-07-26,Multan,42.0
2474,2023-04-15,Karachi,38.0
2475,2024-02-27,Karachi,37.0
2476,2024-06-05,Karachi,40.0
2477,2023-06-26,Lahore,18.0
2478,2023-03-19,Multan,18.0
2479,2023-05-15,Multan,32.0
2480,2024-10-13,Multan,31.0
2481,2025-05-10,Lahore,38.0
2482,2023-06-30,Karachi,33.0
2483,2023-11-17,Lahore,38.0
2484,2023-12-10,Karachi,22.0
2485,2023-12-27,Karachi,33.0
2486,2023-09-02,Islamabad,21.0
2487,2023-02-25,Lahore,36.0
2488,2024-06-09,Multan,18.0
2489,2023-12-24,Lahore,36.0
2490,2023-12-09,Lahore,20.0
2491,2023-09-22,Multan,30.0
2492,2025-07-18,Islamabad,41.0
2493,2024-09-02,Karachi,35.0
2494,2024-02-23,Karachi,18.0
2495,2023-07-25,Lahore,27.0
2496,2025-03-12,Lahore,19.0
2497,2025-06-07,Karachi,18.0
2498,2023-02-02,Karachi,34.0
2499,2025-07-18,Islamabad,38.0
2500,2024-11-30,Lahore,37.0
2501,2023-04-10,Islamabad,38.0
2502,2025-01-23,Islamabad,33.0
2503,2023-04-18,Lahore,31.0
2504,2023-02-20,Lahore,23.0
2505,2023-04-26,Karachi,29.0
2506,2024-04-04,Islamabad,21.0
2507,2024-09-11,Islamabad,25.0
2508,2024-02-12,Islamabad,34.0
2509,2023-05-02,Karachi,32.0
2510,2023-07-19,Lahore,61.0
2511,2025-05-02,Karachi,21.0
2512,2025-08-20,Lahore,32.0
2513,2025-01-24,Islamabad,20.0
2514,2023-04-14,Lahore,30.0
2515,2025-03-30,Lahore,30.0
2516,2024-11-22,Karachi,41.0
2517,2024-06-10,Karachi,29.0
2518,2023-05-24,Islamabad,31.0
2519,2025-09-23,Karachi,29.0
2520,2024-03-18,Multan,20.0
2521,2023-02-14,Multan,27.0
2522,2023-07-29,Multan,30.0
2523,2024-02-06,Islamabad,34.0
2524,2023-03-04,Islamabad,38.0
2525,2023-11-20,Islamabad,31.0
2526,2024-04-13,Karachi,31.0
2527,2025-08-06,Karachi,18.0
2528,2023-03-28,Karachi,38.0
2529,2024-07-30,Lahore,27.0
2530,2025-07-04,Lahore,40.0
2531,2025-03-17,Multan,45.0
2532,2025-07-13,Lahore,31.0
2533,2023-06-20,Karachi,24.0
2534,2025-03-12,Islamabad,33.0
2535,2025-09-05,Lahore,36.0
2536,2023-11-23,Multan,30.0
2537,2024-05-13,Lahore,28.0
2538,2024-06-14,Multan,38.0
2539,2024-05-08,Islamabad,37.0
2540,2023-10-17,Lahore,30.0
2541,2025-08-28,Lahore,18.0
2542,2025-08-14,Karachi,37.0
2543,2024-01-16,Karachi,26.0
2544,2025-03-16,Lahore,35.0
2545,2024-02-02,Quetta,34.0
2546,2025-03-05,Lahore,18.0
2547,2024-08-07,Multan,34.0
2548,2024-04-15,Lahore,38.0
2549,2023-05-09,Quetta,39.0
2550,2024-10-16,Lahore,34.0
2551,2023-11-18,Karachi,18.0
2552,2023-08-05,Karachi,44.0
2553,2023-07-13,Lahore,37.0
2554,2025-09-08,Multan,22.0
2555,2023-04-14,Lahore,26.0
2556,2025-03-09,Karachi,35.0
2557,2025-05-16,Karachi,39.0
2558,2023-02-01,Islamabad,29.0
2559,2024-08-12,Lahore,40.0
2560,2024-07-31,Lahore,18.0
2561,2023-12-25,Lahore,24.0
2562,2024-10-28,Karachi,18.0
2563,2024-02-13,Lahore,25.0
2564,2024-03-15,Quetta,47.0
2565,2024-03-07,Karachi,52.0
2566,2025-03-11,Islamabad,35.0
2567,2024-09-25,Karachi,27.0
2568,2024-01-15,Lahore,31.0
2569,2025-07-15,Karachi,37.0
2570,2025-03-13,Lahore,19.0
2571,2025-07-21,Karachi,28.0
2572,2024-12-31,Karachi,46.0
2573,2024-01-27,Karachi,24.0
2574,2025-02-11,Quetta,26.0
2575,2023-11-26,Lahore,33.0
2576,2023-09-28,Karachi,36.0
2577,2024-03-27,Lahore,27.0
2578,2025-08-27,Karachi,34.0
2579,2024-07-21,Islamabad,38.0
2580,2024-01-19,Lahore,51.0
2581,2024-04-06,Karachi,32.0
2582,2023-10-19,Karachi,33.0
2583,2024-10-20,Lahore,47.0
2584,2023-12-17,Quetta,28.0
2585,2024-07-08,Karachi,21.0
2586,2024-01-05,Islamabad,35.0
2587,2023-11-17,Karachi,43.0
2588,2025-08-28,Quetta,36.0
2589,2023-12-12,Lahore,32.0
2590,2023-03-12,Karachi,20.0
2591,2024-01-14,Islamabad,32.0
2592,2024-06-16,Karachi,44.0
2593,2023-04-05,Karachi,22.0
2594,2023-11-02,Quetta,31.0
2595,2023-06-16,Karachi,30.0
2596,2024-05-15,Islamabad,27.0
2597,2024-12-24,Islamabad,35.0
2598,2025-08-26,Multan,37.0
2599,2024-01-25,Multan,37.0
2600,2025-05-13,Karachi,24.0
2601,2023-08-03,Lahore,18.0
2602,2025-02-19,Lahore,35.0
2603,2024-07-16,Islamabad,28.0
2604,2025-01-28,Multan,50.0
2605,2025-01-25,Karachi,50.0
2606,2024-06-16,Lahore,51.0
2607,2023-09-15,Lahore,25.0
2608,2024-06-10,Karachi,38.0
2609,2025-04-06,Multan,41.0
2610,2025-08-28,Lahore,40.0
2611,2025-07-16,Islamabad,30.0
2612,2023-07-01,Islamabad,45.0
2613,2024-08-20,Quetta,33.0
2614,2023-04-15,Lahore,34.0
2615,2024-10-30,Quetta,19.0
2616,2025-09-19,Islamabad,39.0
2617,2023-02-22,Islamabad,31.0
2618,2024-10-18,Lahore,37.0
2619,2025-08-03,Karachi,35.0
2620,2025-04-27,Islamabad,35.0
2621,2024-01-28,Karachi,33.0
2622,2023-04-14,Karachi,40.0
2623,2025-07-12,Karachi,31.0
2624,2025-07-10,Karachi,20.0
2625,2024-08-01,Lahore,38.0
2626,2025-09-05,Karachi,26.0
2627,2023-01-05,Lahore,21.0
2628,2024-09-08,Multan,24.0
2629,2023-02-08,Quetta,36.0
2630,2025-07-24,Lahore,32.0
2631,2024-11-11,Lahore,18.0
2632,2025-07-02,Lahore,30.0
2633,2024-07-16,Karachi,44.0
2634,2023-03-25,Multan,29.0
2635,2023-01-27,Karachi,32.0
2636,2023-12-02,Lahore,42.0
2637,2025-01-13,Lahore,40.0
2638,2023-06-01,Lahore,42.0
2639,2025-05-02,Multan,18.0
2640,2023-08-28,Islamabad,49.0
2641,2024-05-11,Karachi,39.0
2642,2023-07-23,Karachi,55.0
2643,2024-04-10,Quetta,26.0
2644,2024-03-28,Karachi,18.0
2645,2023-01-06,Multan,33.0
2646,2024-07-21,Multan,31.0
2647,2025-02-25,Karachi,39.0
2648,2025-07-25,Multan,43.0
2649,2023-11-27,Lahore,32.0
2650,2025-05-30,Islamabad,31.0
2651,2025-05-28,Lahore,38.0
2652,2025-09-15,Karachi,31.0
2653,2024-01-09,Lahore,30.0
2654,2025-04-30,Lahore,42.0
2655,2024-07-19,Lahore,44.0
2656,2023-02-28,Karachi,43.0
2657,2023-09-28,Karachi,31.0
2658,2024-11-03,Karachi,18.0
2659,2023-06-10,Karachi,32.0
2660,2024-03-10,Quetta,26.0
2661,2025-02-13,Quetta,32.0
2662,2023-05-30,Lahore,27.0
2663,2024-05-11,Karachi,33.0
2664,2023-08-03,Islamabad,24.0
2665,2024-06-20,Islamabad,21.0
2666,2023-08-29,Karachi,44.0
2667,2025-08-23,Islamabad,24.0
2668,2023-03-18,Lahore,33.0
2669,2025-08-21,Karachi,42.0
2670,2025-03-02,Islamabad,41.0
2671,2025-05-05,Islamabad,40.0
2672,2025-05-01,Multan,36.0
2673,2023-07-07,Lahore,40.0
2674,2025-07-20,Lahore,45.0
2675,2024-08-17,Lahore,37.0
2676,2025-08-20,Lahore,18.0
2677,2025-05-28,Lahore,28.0
2678,2024-08-02,Karachi,39.0
2679,2024-01-10,Karachi,27.0
2680,2023-04-28,Islamabad,48.0
2681,2023-04-12,Karachi,32.0
2682,2024-01-25,Lahore,34.0
2683,2025-03-21,Islamabad,43.0
2684,2024-05-20,Lahore,31.0
2685,2024-04-26,Multan,35.0
2686,2023-09-02,Lahore,41.0
2687,2024-07-18,Karachi,20.0
2688,2024-09-30,Multan,30.0
2689,2025-09-09,Karachi,40.0
2690,2024-12-30,Islamabad,34.0
2691,2024-08-30,Islamabad,46.0
2692,2025-06-29,Lahore,19.0
2693,2024-02-29,Islamabad,18.0
2694,2025-07-23,Multan,40.0
2695,2024-01-05,Quetta,41.0
2696,2023-05-08,Karachi,31.0
2697,2024-02-22,Karachi,37.0
2698,2023-05-09,Islamabad,40.0
2699,2023-04-29,Karachi,26.0
2700,2025-05-31,Lahore,27.0
2701,2025-03-05,Lahore,35.0
2702,2023-08-10,Lahore,41.0
2703,2025-04-17,Karachi,23.0
2704,2023-03-10,Lahore,31.0
2705,2023-10-12,Lahore,31.0
2706,2024-12-07,Lahore,37.0
2707,2023-10-31,Quetta,33.0
2708,2024-12-31,Lahore,28.0
2709,2025-05-24,Lahore,44.0
2710,2023-03-08,Karachi,28.0
2711,2023-01-24,Lahore,30.0
2712,2025-07-29,Quetta,19.0
2713,2024-06-04,Multan,27.0
2714,2024-05-21,Karachi,38.0
2715,2024-04-08,Karachi,36.0
2716,2024-03-09,Karachi,38.0
2717,2024-11-21,Lahore,38.0
2718,2024-08-02,Lahore,52.0
2719,2023-06-13,Lahore,26.0
2720,2024-09-18,Lahore,18.0
2721,2024-10-30,Karachi,24.0
2722,2023-04-24,Lahore,27.0
2723,2024-01-12,Lahore,24.0
2724,2025-03-01,Karachi,34.0
2725,2024-09-10,Karachi,44.0
2726,2023-05-17,Lahore,47.0
2727,2023-02-10,Lahore,38.0
2728,2024-08-04,Lahore,52.0
2729,2024-04-06,Lahore,30.0
2730,2025-08-19,Multan,18.0
2731,2024-06-06,Multan,42.0
2732,2025-07-20,Karachi,18.0
2733,2023-08-03,Karachi,26.0
2734,2024-03-23,Islamabad,38.0
2735,2023-05-20,Islamabad,32.0
2736,2024-07-28,Lahore,31.0
2737,2023-07-08,Lahore,22.0
2738,2024-05-07,Karachi,33.0
2739,2023-12-11,Karachi,42.0
2740,2023-07-05,Lahore,33.0
2741,2023-04-07,Lahore,26.0
2742,2024-05-27,Karachi,22.0
2743,2025-08-05,Lahore,26.0
2744,2023-07-18,Karachi,37.0
2745,2024-02-09,Islamabad,36.0
2746,2023-08-13,Karachi,26.0
2747,2025-03-19,Lahore,18.0
2748,2024-02-19,Lahore,37.0
2749,2025-09-01,Multan,25.0
2750,2023-09-03,Karachi,39.0
2751,2023-03-22,Lahore,26.0
2752,2024-08-05,Lahore,24.0
2753,2024-10-13,Multan,34.0
2754,2025-09-17,Islamabad,54.0
2755,2025-05-21,Multan,40.0
2756,2025-06-03,Islamabad,34.0
2757,2024-09-26,Karachi,36.0
2758,2023-12-26,Karachi,18.0
2759,2024-03-05,Lahore,23.0
2760,2023-05-14,Islamabad,18.0
2761,2024-03-07,Karachi,49.0
2762,2023-12-31,Lahore,47.0
2763,2023-02-05,Multan,37.0
2764,2023-07-24,Karachi,34.0
2765,2024-06-18,Lahore,19.0
2766,2024-01-05,Karachi,31.0
2767,2025-09-20,Multan,49.0
2768,2024-04-23,Multan,34.0
2769,2025-08-16,Karachi,28.0
2770,2024-10-22,Quetta,18.0
2771,2023-02-10,Multan,45.0
2772,2023-07-23,Multan,32.0
2773,2024-12-06,Multan,18.0
2774,2024-06-29,Karachi,25.0
2775,2023-10-29,Islamabad,22.0
2776,2024-06-06,Karachi,32.0
2777,2025-06-21,Islamabad,35.0
2778,2024-01-24,Lahore,28.0
2779,2023-02-15,Islamabad,40.0
2780,2023-11-07,Quetta,34.0
2781,2025-07-24,Karachi,43.0
2782,2025-01-31,Quetta,30.0
2783,2025-04-17,Karachi,60.0
2784,2025-06-30,Lahore,28.0
2785,2023-04-28,Lahore,25.0
2786,2023-10-10,Islamabad,24.0
2787,2023-03-01,Karachi,31.0
2788,2023-01-05,Karachi,18.0
2789,2025-04-14,Islamabad,36.0
2790,2025-07-25,Karachi,18.0
2791,2023-06-05,Karachi,34.0
2792,2024-12-23,Multan,21.0
2793,2024-06-18,Islamabad,30.0
2794,2023-03-11,Islamabad,38.0
2795,2025-07-04,Karachi,54.0
2796,2025-05-21,Quetta,23.0
2797,2024-07-21,Lahore,32.0
2798,2024-12-08,Lahore,26.0
2799,2024-02-02,Lahore,25.0
2800,2025-03-03,Karachi,27.0
2801,2024-03-21,Islamabad,40.0
2802,2025-09-16,Islamabad,29.0
2803,2023-03-05,Karachi,53.0
2804,2023-06-22,Lahore,37.0
2805,2025-08-26,Islamabad,24.0
2806,2023-10-16,Quetta,30.0
2807,2023-11-07,Lahore,26.0
2808,2025-03-02,Lahore,40.0
2809,2023-07-09,Lahore,18.0
2810,2024-05-28,Karachi,21.0
2811,2023-10-14,Lahore,28.0
2812,2023-07-17,Karachi,39.0
2813,2025-08-22,Islamabad,44.0
2814,2023-07-19,Karachi,45.0
2815,2023-04-05,Karachi,38.0
2816,2024-11-04,Lahore,32.0
2817,2025-05-17,Multan,40.0
2818,2023-05-08,Karachi,23.0
2819,2024-12-08,Karachi,18.0
2820,2024-06-24,Lahore,37.0
2821,2025-04-10,Islamabad,24.0
2822,2023-05-07,Multan,32.0
2823,2025-09-02,Lahore,34.0
2824,2024-09-11,Lahore,35.0
2825,2025-04-22,Lahore,41.0
2826,2023-12-28,Islamabad,40.0
2827,2025-08-01,Quetta,35.0
2828,2024-09-18,Karachi,29.0
2829,2023-05-07,Karachi,34.0
2830,2025-07-11,Islamabad,28.0
2831,2025-03-06,Islamabad,31.0
2832,2023-10-28,Lahore,57.0
2833,2024-06-29,Lahore,35.0
2834,2024-01-24,Karachi,37.0
2835,2024-06-27,Islamabad,27.0
2836,2025-08-23,Islamabad,42.0
2837,2025-06-17,Islamabad,40.0
2838,2023-08-04,Multan,40.0
2839,2025-08-29,Lahore,35.0
2840,2024-03-13,Karachi,42.0
2841,2024-12-05,Lahore,44.0
2842,2025-02-03,Multan,36.0
2843,2024-04-27,Karachi,32.0
2844,2024-04-01,Lahore,41.0
2845,2024-04-01,Lahore,25.0
2846,2025-05-12,Islamabad,27.0
2847,2024-01-22,Islamabad,33.0
2848,2023-10-07,Islamabad,18.0
2849,2023-12-28,Lahore,40.0
2850,2023-07-14,Multan,24.0
2851,2024-01-27,Islamabad,29.0
2852,2023-04-25,Islamabad,31.0
2853,2023-03-31,Islamabad,33.0
2854,2024-12-24,Multan,30.0
2855,2023-03-19,Quetta,32.0
2856,2024-07-22,Karachi,32.0
2857,2025-02-18,Karachi,29.0
2858,2024-12-25,Karachi,26.0
2859,2024-03-22,Multan,43.0
2860,2023-07-13,Islamabad,18.0
2861,2025-07-19,Lahore,31.0
2862,2025-04-15,Lahore,29.0
2863,2024-09-04,Multan,37.0
2864,2023-03-28,Multan,20.0
2865,2023-02-05,Quetta,29.0
2866,2023-11-12,Karachi,32.0
2867,2023-06-07,Islamabad,43.0
2868,2025-05-10,Multan,36.0
2869,2023-07-25,Karachi,22.0
2870,2023-10-10,Lahore,29.0
2871,2025-09-02,Quetta,41.0
2872,2025-03-29,Lahore,22.0
2873,2023-08-07,Karachi,32.0
2874,2024-01-19,Islamabad,33.0
2875,2024-05-30,Islamabad,30.0
2876,2024-10-26,Lahore,57.0
2877,2025-07-25,Islamabad,29.0
2878,2025-05-21,Lahore,37.0
2879,2025-09-04,Multan,26.0
2880,2023-02-10,Lahore,38.0
2881,2023-08-25,Islamabad,41.0
2882,2024-07-17,Islamabad,28.0
2883,2023-02-19,Lahore,33.0
2884,2023-12-22,Lahore,25.0
2885,2023-06-03,Islamabad,23.0
2886,2025-07-21,Lahore,42.0
2887,2023-03-05,Lahore,28.0
2888,2023-05-29,Karachi,18.0
2889,2023-07-15,Quetta,49.0
2890,2023-05-29,Karachi,26.0
2891,2024-07-22,Karachi,31.0
2892,2023-12-31,Quetta,48.0
2893,2025-07-01,Karachi,32.0
2894,2023-09-18,Karachi,32.0
2895,2024-06-21,Karachi,22.0
2896,2024-10-22,Karachi,18.0
2897,2024-09-17,Karachi,32.0
2898,2025-03-07,Islamabad,36.0
2899,2023-07-21,Lahore,36.0
2900,2024-05-22,Islamabad,29.0
2901,2025-03-11,Lahore,33.0
2902,2025-05-13,Karachi,18.0
2903,2024-09-09,Lahore,37.0
2904,2024-10-13,Karachi,34.0
2905,2025-05-14,Islamabad,51.0
2906,2024-09-16,Karachi,33.0
2907,2025-08-06,Lahore,25.0
2908,2023-05-08,Lahore,33.0
2909,2023-12-14,Multan,30.0
2910,2023-04-23,Lahore,37.0
2911,2023-04-01,Islamabad,33.0
2912,2024-04-16,Karachi,22.0
2913,2023-08-14,Lahore,18.0
2914,2024-02-12,Islamabad,35.0
2915,2024-03-13,Karachi,45.0
2916,2024-09-12,Lahore,34.0
2917,2025-08-03,Quetta,40.0
2918,2025-04-29,Lahore,42.0
2919,2024-01-14,Karachi,35.0
2920,2023-11-22,Karachi,26.0
2921,2025-02-09,Karachi,35.0
2922,2023-05-04,Islamabad,44.0
2923,2024-06-24,Lahore,38.0
2924,2024-02-28,Quetta,40.0
2925,2023-07-02,Islamabad,29.0
2926,2024-09-08,Quetta,31.0
2927,2023-11-17,Multan,32.0
2928,2023-07-05,Quetta,33.0
2929,2024-10-15,Islamabad,44.0
2930,2023-06-24,Karachi,18.0
2931,2024-11-03,Karachi,33.0
2932,2023-06-12,Islamabad,32.0
2933,2024-03-10,Karachi,21.0
2934,2025-03-18,Islamabad,39.0
2935,2023-08-17,Lahore,26.0
2936,2025-02-06,Multan,30.0
2937,2024-12-22,Lahore,50.0
2938,2025-06-21,Quetta,42.0
2939,2023-06-18,Lahore,38.0
2940,2024-12-16,Lahore,36.0
2941,2025-07-25,Multan,32.0
2942,2025-02-02,Multan,51.0
2943,2023-07-07,Islamabad,40.0
2944,2025-04-02,Quetta,26.0
2945,2023-04-18,Lahore,20.0
2946,2024-08-11,Multan,38.0
2947,2024-05-12,Karachi,32.0
2948,2024-06-15,Karachi,20.0
2949,2024-06-03,Karachi,37.0
2950,2023-02-01,Lahore,31.0
2951,2024-05-23,Karachi,38.0
2952,2025-07-25,Islamabad,37.0
2953,2024-03-12,Lahore,28.0
2954,2023-10-04,Quetta,39.0
2955,2025-09-21,Karachi,29.0
2956,2023-04-09,Lahore,29.0
2957,2024-05-01,Islamabad,28.0
2958,2024-05-27,Lahore,43.0
2959,2024-04-22,Lahore,30.0
2960,2025-07-10,Islamabad,45.0
2961,2024-02-26,Lahore,49.0
2962,2025-08-31,Lahore,26.0
2963,2023-03-08,Islamabad,18.0
2964,2025-01-03,Lahore,42.0
2965,2024-08-15,Multan,30.0
2966,2023-08-29,Islamabad,25.0
2967,2023-08-16,Lahore,28.0
2968,2024-12-20,Karachi,29.0
2969,2024-09-29,Lahore,45.0
2970,2024-09-03,Islamabad,34.0
2971,2023-02-20,Lahore,45.0
2972,2024-08-20,Quetta,37.0
2973,2025-09-08,Lahore,30.0
2974,2023-01-18,Islamabad,29.0
2975,2024-04-14,Lahore,38.0
2976,2024-05-09,Lahore,40.0
2977,2025-06-15,Karachi,42.0
2978,2023-10-10,Karachi,31.0
2979,2024-04-20,Quetta,35.0
2980,2024-12-18,Lahore,38.0
2981,2023-03-02,Lahore,30.0
