order_id,user_id,weight_kg,distance_km,express_flag,quantity,price,shipping_cost,order_date
28285,3947,2.43,279.0,True,5,11933.0,294.0,2024-08-22
28286,338,5.18,250.0,False,1,650.0,203.0,2024-01-15
28287,333,1.7,160.0,False,2,3385.0,129.0,2024-10-16
28288,636,2.61,298.0,False,2,6816.0,195.0,2024-05-27
28289,674,8.3,309.0,False,1,2528.0,244.0,2024-07-26
28290,2820,1.62,194.0,True,5,8263.0,234.0,2024-11-08
28291,4090,4.51,70.0,True,5,11755.0,182.0,2024-11-01
28292,4712,3.06,324.0,False,3,2005.0,185.0,2024-02-19
28293,4046,0.71,136.0,False,1,1898.0,104.0,2024-05-13
28294,3428,5.58,80.0,False,4,6575.0,128.0,2024-04-09
28295,2952,7.01,99.0,True,3,14778.0,214.0,2024-11-29
28296,1547,3.56,42.0,False,2,628.0,105.0,2024-10-11
28297,2080,6.42,189.0,False,1,2879.0,169.0,2024-08-24
28298,4362,2.73,153.0,False,2,7093.0,125.0,2024-01-22
28299,528,2.64,252.0,True,4,10290.0,283.0,2024-10-20
28300,4126,6.69,300.0,True,2,4939.0,298.0,2024-07-23
28301,4057,2.71,350.0,True,3,9483.0,366.0,2024-04-09
28302,287,8.03,389.0,False,3,7668.0,312.0,2024-06-10
28303,1208,10.25,84.0,True,4,7729.0,187.0,2024-06-11
28304,1550,3.34,386.0,False,2,7835.0,300.0,2024-04-18
28305,4565,5.79,170.0,False,2,8857.0,198.0,2024-11-28
28306,2194,8.65,110.0,False,5,12625.0,151.0,2024-11-30
28307,3879,0.95,218.0,True,1,282.0,265.0,2024-01-19
28308,3003,2.44,40.0,False,1,5380.0,69.0,2024-12-07
28309,404,4.9,357.0,False,2,4838.0,255.0,2024-05-27
28310,3334,4.69,226.0,True,1,2211.0,282.0,2024-10-18
28311,3177,5.27,205.0,False,1,1419.0,180.0,2024-10-11
28312,4354,3.33,123.0,True,4,7538.0,255.0,2024-08-06
28313,4603,3.35,222.0,False,4,4886.0,145.0,2024-09-28
28314,2937,6.52,246.0,True,1,970.0,278.0,2024-09-05
28315,4395,5.56,135.0,False,3,2879.0,151.0,2024-11-06
28316,696,0.24,145.0,True,1,2254.0,194.0,2024-06-03
28317,3066,5.98,199.0,False,2,5808.0,179.0,2024-09-26
28318,2887,3.35,188.0,False,3,5734.0,143.0,2024-12-23
28319,859,4.49,291.0,True,2,2244.0,303.0,2024-12-11
28320,2694,0.56,174.0,True,1,857.0,230.0,2024-02-24
28321,3401,5.23,257.0,False,2,3863.0,211.0,2024-06-30
28322,2075,0.58,152.0,False,4,5008.0,132.0,2024-07-05
28323,3330,6.84,110.0,False,2,8794.0,134.0,2024-08-15
28324,3725,6.05,56.0,False,2,1989.0,109.0,2024-08-24
28325,2943,1.59,82.0,False,5,14885.0,59.0,2024-11-05
28326,1990,2.09,195.0,True,1,2607.0,209.0,2024-07-13
28327,1328,2.97,260.0,False,1,3254.0,222.0,2024-09-13
28328,3303,3.28,177.0,False,4,12064.0,144.0,2024-11-24
28329,4501,5.03,168.0,False,4,8893.0,156.0,2024-02-07
28330,2309,1.55,176.0,False,2,3404.0,138.0,2024-08-22
28331,2512,2.85,119.0,False,1,2822.0,141.0,2024-05-13
28332,4560,6.31,85.0,False,2,3620.0,82.0,2024-11-26
28333,1485,0.56,173.0,False,2,9896.0,114.0,2024-07-20
28334,4038,6.32,20.0,False,5,7555.0,6.0,2024-08-08
28335,1276,1.61,101.0,True,2,4626.0,214.0,2024-10-02
28336,1289,6.98,52.0,True,5,3282.0,152.0,2024-03-29
28337,1405,1.77,88.0,False,1,1794.0,52.0,2024-07-17
28338,263,1.81,22.0,False,2,2727.0,78.0,2024-10-09
28339,2305,3.32,265.0,False,4,13798.0,167.0,2024-10-10
28340,1768,3.97,180.0,True,4,6594.0,242.0,2024-03-24
28341,1154,3.08,248.0,False,5,13050.0,215.0,2024-11-01
28342,3782,2.31,418.0,True,5,22167.0,349.0,2024-02-29
28343,2587,5.7,265.0,False,2,3812.0,210.0,2024-04-06
28344,978,1.62,67.0,False,3,10644.0,88.0,2024-11-08
28345,960,5.53,91.0,False,5,21058.0,108.0,2024-08-12
28346,4047,2.49,126.0,False,3,3839.0,102.0,2024-07-16
28347,1354,5.29,107.0,False,1,1710.0,105.0,2024-07-22
28348,1974,1.47,218.0,True,3,8600.0,251.0,2024-12-19
28349,598,3.84,370.0,False,1,975.0,245.0,2024-03-23
28350,4021,1.29,322.0,False,4,20064.0,209.0,2024-04-19
28351,1786,2.54,92.0,False,2,6723.0,138.0,2024-06-27
28352,3524,4.77,61.0,False,1,3852.0,49.0,2024-11-04
28353,2029,2.97,369.0,True,5,30412.0,337.0,2024-07-19
28354,4008,8.95,324.0,False,2,6265.0,269.0,2024-09-21
28355,2018,2.38,121.0,True,2,9313.0,150.0,2024-10-25
28356,4478,5.22,241.0,False,1,2617.0,212.0,2024-11-21
28357,3624,1.7,203.0,True,4,8586.0,261.0,2024-06-17
28358,2404,8.89,79.0,False,1,2888.0,105.0,2024-06-16
28359,2416,7.2,71.0,False,5,5502.0,109.0,2024-01-30
28360,3101,4.06,262.0,False,2,8163.0,174.0,2024-01-30
28361,3465,3.62,199.0,True,5,20217.0,265.0,2024-06-26
28362,3532,3.05,52.0,False,2,5294.0,73.0,2024-09-30
28363,165,5.0,59.0,True,5,9410.0,184.0,2024-11-01
28364,1324,6.42,304.0,True,5,9102.0,326.0,2024-05-29
28365,2182,0.96,107.0,False,4,2754.0,104.0,2024-07-27
28366,2684,4.24,138.0,False,2,2718.0,134.0,2024-10-23
28367,448,0.47,64.0,False,5,7805.0,22.0,2024-04-26
28368,998,4.78,246.0,False,2,3379.0,149.0,2024-02-27
28369,2310,4.43,164.0,False,2,5244.0,123.0,2024-12-02
28370,2235,1.02,124.0,True,2,2022.0,197.0,2024-07-18
28371,3075,1.46,364.0,False,1,4514.0,273.0,2024-02-26
28372,348,2.69,67.0,False,2,3391.0,135.0,2024-04-01
28373,3983,1.7,147.0,False,1,2072.0,99.0,2024-04-29
28374,1505,0.79,396.0,True,2,3414.0,356.0,2024-03-14
28375,2751,1.58,422.0,False,2,1052.0,247.0,2024-06-08
28376,4736,6.24,171.0,True,2,4870.0,249.0,2024-10-23
28377,1897,4.55,315.0,False,3,7815.0,260.0,2024-09-26
28378,1567,3.99,238.0,False,2,4216.0,176.0,2024-11-30
28379,1322,3.82,185.0,False,3,6301.0,166.0,2024-11-01
28380,3262,2.68,542.0,False,5,18650.0,330.0,2024-04-23
28381,4787,1.02,92.0,False,5,18328.0,46.0,2024-01-22
28382,2798,3.3,226.0,False,4,16679.0,185.0,2024-02-25
28383,991,0.5,115.0,True,4,16675.0,174.0,2024-10-16
28384,4730,2.89,80.0,True,3,3138.0,225.0,2024-05-04
28385,212,1.8,176.0,False,3,15350.0,126.0,2024-09-19
28386,2051,1.51,197.0,False,1,2032.0,125.0,2024-06-16
28387,629,5.24,127.0,False,1,1124.0,120.0,2024-11-22
28388,166,2.68,144.0,False,3,9403.0,155.0,2024-07-04
28389,4987,14.38,223.0,False,3,2112.0,216.0,2024-11-24
28390,425,4.88,54.0,True,2,9048.0,199.0,2024-04-01
28391,4530,6.99,47.0,False,4,11191.0,47.0,2024-10-10
28392,2724,6.66,162.0,False,4,10480.0,163.0,2024-07-10
28393,1601,2.77,185.0,True,2,4740.0,255.0,2024-03-10
28394,4314,3.76,92.0,False,5,5350.0,83.0,2024-03-26
28395,19,3.42,198.0,False,5,21396.0,138.0,2024-04-24
28396,3451,1.14,121.0,False,3,2270.0,90.0,2024-02-26
28397,3836,6.72,310.0,True,5,10991.0,376.0,2024-12-07
28398,1819,2.77,72.0,True,5,15164.0,179.0,2024-03-18
28399,1502,2.26,224.0,False,2,9177.0,206.0,2024-08-06
28400,45,1.46,56.0,True,2,8721.0,163.0,2024-07-27
28401,110,9.97,352.0,False,5,10497.0,261.0,2024-07-15
28402,219,3.37,622.0,False,2,5121.0,406.0,2024-08-17
28403,2283,4.49,31.0,False,2,2574.0,122.0,2024-11-30
28404,2653,2.85,417.0,True,3,4968.0,354.0,2024-12-19
28405,2120,3.4,296.0,False,3,10472.0,221.0,2024-11-15
28406,3512,1.75,77.0,False,4,13787.0,115.0,2024-06-16
28407,1808,1.86,23.0,False,4,10799.0,24.0,2024-09-22
28408,3951,2.12,299.0,False,2,4555.0,241.0,2024-03-08
28409,3266,8.55,96.0,True,5,9171.0,149.0,2024-11-18
28410,4685,9.11,333.0,True,2,719.0,330.0,2024-03-12
28411,3630,4.48,251.0,False,3,7165.0,191.0,2024-02-11
28412,639,4.37,323.0,False,5,13538.0,249.0,2024-10-29
28413,2795,2.12,61.0,False,1,3977.0,66.0,2024-10-03
28414,3286,5.29,75.0,True,2,4742.0,140.0,2024-02-20
28415,69,4.51,171.0,False,5,22342.0,135.0,2024-12-18
28416,220,4.62,213.0,False,2,5111.0,128.0,2024-02-10
28417,112,1.03,92.0,False,4,2798.0,102.0,2024-01-18
28418,857,10.49,104.0,False,3,2586.0,106.0,2024-12-14
28419,4408,3.0,303.0,True,3,6153.0,323.0,2024-03-22
28420,1200,2.26,188.0,False,3,6914.0,151.0,2024-03-26
28421,932,3.16,114.0,False,2,4079.0,112.0,2024-10-16
28422,2230,2.05,125.0,False,3,3729.0,82.0,2024-08-09
28423,1990,3.42,137.0,True,2,3139.0,235.0,2024-07-08
28424,4966,3.87,204.0,False,1,2862.0,159.0,2024-12-26
28425,517,5.39,247.0,False,4,7210.0,190.0,2024-02-01
28426,4204,1.72,46.0,True,4,19555.0,168.0,2024-12-03
28427,1146,2.32,85.0,False,2,8006.0,73.0,2024-04-07
28428,1549,2.71,28.0,False,4,2854.0,88.0,2024-08-15
28429,2426,2.16,102.0,False,4,5557.0,58.0,2024-04-28
28430,4877,8.95,79.0,False,4,5746.0,115.0,2024-04-16
28431,1177,2.87,94.0,False,4,743.0,83.0,2024-04-27
28432,1719,7.27,265.0,False,1,2222.0,220.0,2024-07-23
28433,3295,4.53,235.0,False,2,6681.0,172.0,2024-11-16
28434,3350,5.37,134.0,False,5,24717.0,129.0,2024-02-11
28435,1836,1.86,100.0,False,4,14236.0,96.0,2024-08-29
28436,656,6.27,222.0,False,3,1943.0,153.0,2024-11-09
28437,3942,3.58,72.0,False,3,6432.0,120.0,2024-09-25
28438,4502,1.45,280.0,False,3,3822.0,169.0,2024-12-23
28439,3009,1.49,111.0,False,3,8157.0,119.0,2024-01-05
28440,4364,0.7,118.0,False,3,8004.0,96.0,2024-05-12
28441,1269,5.04,123.0,True,3,2062.0,149.0,2024-06-05
28442,4320,2.74,446.0,False,3,4140.0,310.0,2024-07-14
28443,4041,4.64,65.0,False,2,9293.0,100.0,2024-04-26
28444,4511,7.04,88.0,False,1,1487.0,78.0,2024-04-02
28445,4660,0.82,51.0,False,5,18391.0,95.0,2024-11-06
28446,1726,2.67,114.0,False,5,34548.0,124.0,2024-03-25
28447,600,1.0,174.0,False,5,29826.0,158.0,2024-12-14
28448,3745,2.24,57.0,False,1,1264.0,82.0,2024-01-14
28449,3348,1.2,154.0,False,2,3441.0,187.0,2024-06-03
28450,3238,9.02,205.0,False,1,2603.0,215.0,2024-08-10
28451,3153,2.56,139.0,False,4,1941.0,144.0,2024-12-21
28452,204,10.5,46.0,True,1,5168.0,155.0,2024-10-06
28453,3348,4.66,237.0,False,4,12623.0,197.0,2024-01-06
28454,2420,4.75,318.0,False,4,12630.0,244.0,2024-09-30
28455,155,1.72,166.0,False,3,6523.0,149.0,2024-04-28
28456,4277,2.13,112.0,False,1,3075.0,94.0,2024-11-09
28457,140,2.68,51.0,False,3,10583.0,72.0,2024-10-09
28458,1167,4.83,58.0,False,2,1484.0,107.0,2024-03-11
28459,1474,0.48,116.0,True,2,2191.0,232.0,2024-05-11
28460,3914,0.98,144.0,True,3,8280.0,231.0,2024-10-26
28461,401,4.39,24.0,False,5,7424.0,51.0,2024-12-02
28462,1921,0.93,71.0,False,2,9005.0,73.0,2024-08-08
28463,1830,4.15,241.0,False,3,6123.0,195.0,2024-03-20
28464,2073,8.78,122.0,False,5,25319.0,95.0,2024-05-22
28465,4362,1.93,221.0,False,2,5057.0,166.0,2024-10-17
28466,1626,5.85,51.0,True,2,4240.0,196.0,2024-08-06
28467,1772,4.01,199.0,False,1,1342.0,180.0,2024-03-14
28468,2044,1.27,158.0,False,1,2990.0,132.0,2024-04-14
28469,1964,0.39,181.0,False,1,2267.0,130.0,2024-03-12
28470,4770,3.13,188.0,True,5,19528.0,259.0,2024-06-20
28471,1337,9.23,97.0,True,3,4096.0,241.0,2024-06-11
28472,567,3.7,107.0,False,3,1514.0,126.0,2024-07-16
28473,2108,7.82,323.0,False,4,9103.0,247.0,2024-12-10
28474,417,11.0,265.0,False,2,7116.0,197.0,2024-08-25
28475,3987,4.2,74.0,False,3,2488.0,88.0,2024-08-01
28476,4460,6.1,83.0,False,4,12981.0,104.0,2024-05-13
28477,4154,1.11,254.0,False,1,1783.0,199.0,2024-08-19
28478,4024,5.46,18.0,False,3,5393.0,72.0,2024-12-14
28479,2105,6.97,245.0,False,3,7460.0,184.0,2024-01-04
28480,3491,2.72,320.0,True,2,1991.0,318.0,2024-05-07
28481,1984,3.01,151.0,False,2,4948.0,125.0,2024-01-21
28482,4272,7.66,204.0,True,4,12287.0,261.0,2024-03-15
28483,975,2.27,144.0,False,3,3499.0,114.0,2024-01-25
28484,703,4.27,114.0,False,1,2028.0,125.0,2024-08-04
28485,4878,3.58,366.0,False,4,9881.0,272.0,2024-10-26
28486,1802,10.2,133.0,False,2,9143.0,147.0,2024-12-09
28487,1554,5.55,72.0,True,2,5805.0,181.0,2024-03-27
28488,3342,2.99,163.0,False,3,4419.0,182.0,2024-09-12
28489,1713,3.64,679.0,False,1,4246.0,443.0,2024-04-30
28490,3736,0.45,95.0,False,2,3972.0,52.0,2024-04-25
28491,2149,7.73,163.0,False,5,11857.0,182.0,2024-08-10
28492,3919,4.73,82.0,False,3,15040.0,85.0,2024-09-04
28493,402,2.56,207.0,False,5,20411.0,160.0,2024-08-01
28494,3637,4.82,161.0,False,2,3846.0,152.0,2024-02-06
28495,1642,5.54,62.0,False,4,8748.0,124.0,2024-05-29
28496,2114,3.92,169.0,False,4,3283.0,118.0,2024-04-14
28497,4652,4.05,76.0,False,3,9410.0,68.0,2024-01-02
28498,2411,0.76,156.0,False,2,1978.0,128.0,2024-01-15
28499,372,4.93,32.0,False,3,6707.0,81.0,2024-06-13
28500,2291,4.99,162.0,True,2,2103.0,242.0,2024-02-06
28501,1202,7.21,104.0,False,3,4116.0,90.0,2024-09-26
28502,2373,6.31,204.0,False,2,2514.0,150.0,2024-01-21
28503,1088,2.55,294.0,False,4,6941.0,205.0,2024-03-26
28504,3215,4.39,131.0,False,4,10277.0,98.0,2024-12-25
28505,1175,4.38,229.0,False,2,8032.0,181.0,2024-09-15
28506,2326,5.69,57.0,False,3,2958.0,108.0,2024-07-22
28507,4773,2.68,248.0,True,1,1405.0,310.0,2024-01-06
28508,3189,4.82,212.0,False,3,7107.0,165.0,2024-01-16
28509,3542,7.24,250.0,False,1,1133.0,263.0,2024-11-27
28510,3861,3.76,300.0,True,3,3759.0,314.0,2024-10-18
28511,4598,3.68,167.0,False,3,4987.0,134.0,2024-12-12
28512,4430,1.56,75.0,True,4,17067.0,150.0,2024-10-21
28513,4288,5.93,261.0,False,2,6203.0,172.0,2024-01-01
28514,1705,3.17,431.0,False,4,6890.0,286.0,2024-10-21
28515,3123,2.72,50.0,False,4,10655.0,77.0,2024-06-16
28516,4090,3.64,93.0,False,3,13129.0,61.0,2024-09-09
28517,2799,1.84,99.0,False,3,5788.0,109.0,2024-05-31
28518,635,6.24,229.0,True,3,5849.0,263.0,2024-09-20
28519,2545,5.26,220.0,True,4,14938.0,269.0,2024-11-03
28520,1080,3.86,174.0,True,5,20124.0,257.0,2024-12-21
28521,3447,2.55,299.0,False,4,1990.0,243.0,2024-07-16
28522,4298,4.08,169.0,False,3,6454.0,132.0,2024-04-11
28523,3509,4.16,154.0,False,5,8343.0,117.0,2024-08-11
28524,2754,9.04,138.0,False,4,12641.0,137.0,2024-07-01
28525,2997,9.34,159.0,False,3,10464.0,151.0,2024-03-14
28526,2692,2.2,242.0,False,2,10199.0,146.0,2024-09-21
28527,2244,2.38,358.0,False,1,1553.0,219.0,2024-01-29
28528,1134,7.02,179.0,False,2,1820.0,146.0,2024-05-27
28529,3376,2.27,175.0,False,2,2952.0,127.0,2024-09-09
28530,1747,5.74,332.0,False,5,12681.0,237.0,2024-12-02
28531,783,5.38,104.0,False,2,7387.0,137.0,2024-08-14
28532,4000,2.32,351.0,False,5,13568.0,211.0,2024-12-23
28533,2757,4.07,216.0,False,4,9645.0,118.0,2024-10-30
28534,2601,1.11,73.0,True,1,4949.0,177.0,2024-03-27
28535,2596,4.8,249.0,False,1,405.0,207.0,2024-11-04
28536,388,4.58,115.0,False,5,6498.0,116.0,2024-05-02
28537,2673,3.83,133.0,True,4,13452.0,157.0,2024-08-18
28538,2718,2.7,137.0,False,1,1892.0,135.0,2024-03-14
28539,2554,7.63,98.0,False,5,11984.0,108.0,2024-07-15
28540,35,1.7,485.0,True,5,10177.0,427.0,2024-09-05
28541,3751,4.43,298.0,False,3,5323.0,222.0,2024-11-29
28542,3070,2.8,131.0,True,2,5416.0,239.0,2024-12-10
28543,3787,2.79,237.0,False,3,8170.0,187.0,2024-10-19
28544,2519,5.18,107.0,False,1,2211.0,80.0,2024-07-22
28545,1647,9.39,433.0,False,5,13631.0,294.0,2024-11-18
28546,4165,0.44,145.0,False,3,9759.0,126.0,2024-02-08
28547,1753,3.62,303.0,False,2,1029.0,249.0,2024-12-29
28548,2266,6.87,146.0,False,5,9405.0,123.0,2024-03-15
28549,82,1.56,122.0,False,4,9689.0,99.0,2024-05-27
28550,814,9.0,199.0,False,4,5141.0,191.0,2024-11-27
28551,566,0.99,126.0,False,2,1182.0,138.0,2024-09-18
28552,2117,2.59,134.0,True,5,5845.0,184.0,2024-11-06
28553,1311,1.42,122.0,False,1,5082.0,176.0,2024-09-08
28554,1662,2.05,218.0,False,5,5846.0,125.0,2024-08-07
28555,3828,8.18,99.0,True,5,15114.0,164.0,2024-03-04
28556,3414,1.43,109.0,False,4,5150.0,90.0,2024-12-29
28557,3989,3.81,86.0,False,2,2709.0,111.0,2024-08-20
28558,4079,2.15,95.0,False,5,18574.0,122.0,2024-08-31
28559,1240,5.07,134.0,False,4,4960.0,103.0,2024-06-05
28560,3078,3.31,46.0,True,2,3297.0,139.0,2024-12-13
28561,4348,3.32,87.0,False,5,9406.0,88.0,2024-06-13
28562,1523,1.92,26.0,False,2,3933.0,71.0,2024-03-10
28563,1878,8.25,61.0,True,1,1667.0,184.0,2024-03-06
28564,2657,4.54,107.0,False,1,2853.0,96.0,2024-09-11
28565,3990,4.29,87.0,False,2,3816.0,104.0,2024-09-28
28566,736,5.32,42.0,False,3,12570.0,105.0,2024-03-16
28567,2334,2.14,64.0,False,4,4596.0,57.0,2024-09-11
28568,1211,6.46,325.0,True,3,1803.0,324.0,2024-12-30
28569,3563,4.69,280.0,False,5,11280.0,235.0,2024-07-13
28570,1209,5.04,84.0,False,2,2001.0,106.0,2024-12-20
28571,1781,0.08,297.0,False,1,2187.0,210.0,2024-02-27
28572,1731,3.1,133.0,True,1,1445.0,219.0,2024-05-27
28573,353,2.74,165.0,True,5,1815.0,248.0,2024-07-22
28574,3340,4.2,209.0,False,1,1284.0,166.0,2024-05-10
28575,1270,7.83,97.0,False,5,15476.0,95.0,2024-02-06
28576,2454,2.19,107.0,False,3,19401.0,95.0,2024-06-16
28577,3485,4.17,257.0,True,1,3401.0,274.0,2024-05-03
28578,3934,4.95,120.0,False,3,13397.0,115.0,2024-03-15
28579,4589,3.79,602.0,False,3,6728.0,409.0,2024-05-15
28580,630,2.45,159.0,False,5,2042.0,141.0,2024-06-01
28581,3141,1.13,195.0,False,4,8081.0,147.0,2024-11-18
28582,1641,0.59,197.0,False,3,8364.0,136.0,2024-06-28
28583,3844,2.59,172.0,False,2,2287.0,135.0,2024-05-31
28584,1943,2.44,194.0,False,3,7460.0,189.0,2024-05-22
28585,70,3.83,330.0,True,4,10202.0,321.0,2024-08-06
28586,4280,8.07,226.0,False,1,1324.0,147.0,2024-04-10
28587,3800,2.9,289.0,False,3,8102.0,200.0,2024-11-15
28588,1652,0.8,207.0,False,3,2886.0,159.0,2024-06-01
28589,4177,3.8,197.0,False,2,2147.0,124.0,2024-06-04
28590,2052,0.45,90.0,False,5,31650.0,113.0,2024-01-24
28591,2063,0.56,232.0,False,5,19330.0,167.0,2024-11-18
28592,1499,1.52,174.0,False,1,3351.0,156.0,2024-06-20
28593,2469,1.66,349.0,False,4,11536.0,218.0,2024-02-19
28594,4972,2.71,254.0,False,1,3053.0,186.0,2024-03-03
28595,261,5.42,298.0,False,3,8819.0,212.0,2024-05-13
28596,2966,2.25,175.0,False,1,1730.0,183.0,2024-10-11
28597,873,3.65,120.0,False,4,7918.0,131.0,2024-02-04
28598,619,6.23,71.0,False,5,6738.0,56.0,2024-02-13
28599,282,11.82,60.0,False,1,918.0,109.0,2024-07-23
28600,1366,1.93,342.0,False,4,16648.0,238.0,2024-07-01
28601,3656,2.44,113.0,False,3,4362.0,126.0,2024-12-15
28602,3681,3.83,225.0,False,3,8619.0,172.0,2024-10-01
28603,3999,3.55,218.0,False,3,5684.0,209.0,2024-08-27
28604,726,3.17,223.0,False,5,5726.0,179.0,2024-05-02
28605,543,2.34,141.0,False,2,5921.0,103.0,2024-08-16
28606,4910,0.87,58.0,False,4,4879.0,96.0,2024-08-01
28607,4607,3.21,198.0,False,2,1087.0,143.0,2024-04-11
28608,3500,2.25,109.0,False,1,456.0,84.0,2024-05-15
28609,4197,2.59,349.0,False,2,4166.0,248.0,2024-12-05
28610,4021,3.81,87.0,True,4,6185.0,191.0,2024-07-15
28611,2881,8.04,426.0,False,1,645.0,314.0,2024-06-21
28612,2378,1.19,170.0,False,4,11021.0,127.0,2024-10-17
28613,4891,2.88,59.0,False,2,3528.0,53.0,2024-04-07
28614,3381,1.13,134.0,False,1,165.0,151.0,2024-03-21
28615,4412,6.51,101.0,False,1,1656.0,110.0,2024-12-26
28616,1035,6.05,256.0,False,1,4118.0,193.0,2024-10-20
28617,1113,8.27,162.0,False,2,17392.0,190.0,2024-06-03
28618,3148,4.48,119.0,False,5,7351.0,96.0,2024-12-11
28619,4770,0.16,107.0,False,3,4689.0,111.0,2024-05-15
28620,3102,4.18,156.0,False,4,9642.0,106.0,2024-09-03
28621,2214,12.04,195.0,True,3,5557.0,251.0,2024-01-13
28622,124,2.46,738.0,False,4,4612.0,446.0,2024-09-11
28623,774,1.95,154.0,False,2,4241.0,127.0,2024-03-06
28624,1154,2.3,211.0,False,3,12004.0,128.0,2024-03-29
28625,1000,4.97,102.0,False,4,8616.0,122.0,2024-10-22
28626,3511,1.65,396.0,False,4,5185.0,277.0,2024-03-16
28627,3420,6.25,170.0,True,1,5510.0,230.0,2024-06-25
28628,1898,0.43,128.0,False,1,3827.0,140.0,2024-12-02
28629,4937,8.4,128.0,False,1,648.0,136.0,2024-12-14
28630,1968,2.51,159.0,False,1,975.0,127.0,2024-06-11
28631,2226,5.84,178.0,False,3,6206.0,123.0,2024-01-31
28632,2631,2.33,201.0,False,2,2312.0,169.0,2024-04-14
28633,2865,2.1,120.0,False,3,6408.0,68.0,2024-08-12
28634,955,2.88,210.0,False,3,7711.0,211.0,2024-05-02
28635,1501,5.68,73.0,True,3,9533.0,160.0,2024-09-19
28636,3440,2.18,51.0,False,2,3729.0,86.0,2024-12-28
28637,4227,5.11,82.0,False,2,6394.0,95.0,2024-08-14
28638,2117,4.16,180.0,False,1,4221.0,186.0,2024-08-16
28639,575,8.39,294.0,False,2,5286.0,219.0,2024-07-12
28640,4257,5.66,73.0,False,5,7109.0,98.0,2024-03-09
28641,2911,1.0,439.0,False,3,3834.0,320.0,2024-07-30
28642,2181,3.1,270.0,False,3,10113.0,185.0,2024-12-06
28643,2931,5.01,90.0,True,4,7363.0,209.0,2024-09-08
28644,4114,1.51,244.0,True,3,8848.0,241.0,2024-10-01
28645,5,4.61,195.0,False,5,6374.0,107.0,2024-11-11
28646,1800,7.01,123.0,False,5,7001.0,95.0,2024-05-21
28647,4702,1.97,237.0,False,1,2591.0,188.0,2024-05-02
28648,1503,4.88,78.0,False,2,4075.0,114.0,2024-12-20
28649,4871,19.69,284.0,False,5,14642.0,276.0,2024-06-16
28650,1407,3.56,170.0,True,5,5399.0,225.0,2024-09-24
28651,2337,4.61,179.0,False,3,7426.0,187.0,2024-08-20
28652,349,3.97,149.0,True,3,9283.0,241.0,2024-02-15
28653,3628,2.49,470.0,True,4,4761.0,397.0,2024-04-24
28654,1197,2.26,207.0,True,5,8971.0,234.0,2024-04-29
28655,4243,2.02,140.0,False,4,7017.0,122.0,2024-03-06
28656,648,1.12,394.0,True,4,16700.0,321.0,2024-10-11
28657,583,1.67,177.0,False,3,5520.0,162.0,2024-12-18
28658,2346,7.08,71.0,False,5,19563.0,135.0,2024-12-18
28659,423,7.85,134.0,False,2,1885.0,153.0,2024-03-12
28660,1646,4.23,174.0,True,4,8258.0,232.0,2024-06-13
28661,3446,2.79,76.0,False,4,4642.0,61.0,2024-03-25
28662,2523,1.19,353.0,True,1,4566.0,343.0,2024-01-23
28663,2797,4.3,296.0,True,5,4116.0,271.0,2024-08-13
28664,453,6.68,103.0,True,5,15320.0,194.0,2024-11-09
28665,3396,8.11,195.0,False,5,22333.0,149.0,2024-01-29
28666,455,10.46,76.0,False,2,2361.0,128.0,2024-08-22
28667,2859,1.82,247.0,False,3,6654.0,151.0,2024-01-13
28668,3953,9.31,159.0,True,2,1390.0,277.0,2024-11-03
28669,3631,3.59,170.0,True,3,3740.0,221.0,2024-01-24
28670,1764,4.48,437.0,False,5,10473.0,227.0,2024-06-07
28671,774,4.13,240.0,False,1,2157.0,195.0,2024-02-14
28672,4153,2.38,236.0,True,1,7225.0,260.0,2024-05-30
28673,1078,4.96,211.0,False,2,15089.0,184.0,2024-06-05
28674,2478,1.3,65.0,False,2,3342.0,93.0,2024-07-16
28675,1185,8.64,52.0,True,5,13734.0,224.0,2024-10-29
28676,148,3.73,209.0,False,3,11396.0,182.0,2024-12-29
28677,2082,0.21,125.0,True,2,5572.0,186.0,2024-05-04
28678,2751,15.03,501.0,False,3,4569.0,379.0,2024-12-02
28679,3797,4.11,69.0,False,4,5005.0,69.0,2024-06-05
28680,3628,1.43,166.0,False,4,8448.0,155.0,2024-02-13
28681,4156,6.23,218.0,False,3,12399.0,125.0,2024-08-07
28682,4069,1.55,133.0,False,2,2698.0,100.0,2024-09-20
28683,2006,1.99,104.0,False,5,24965.0,102.0,2024-04-20
28684,1705,2.85,76.0,False,2,6752.0,61.0,2024-08-03
28685,3010,1.26,20.0,False,1,2463.0,68.0,2024-06-06
28686,2398,4.17,190.0,False,5,9085.0,132.0,2024-02-22
28687,1475,1.67,291.0,False,1,1785.0,172.0,2024-05-21
28688,158,7.36,192.0,False,4,12182.0,195.0,2024-06-05
28689,2378,1.95,151.0,False,2,1397.0,127.0,2024-05-04
28690,2346,0.61,377.0,False,5,12374.0,269.0,2024-11-30
28691,4704,3.69,206.0,False,4,2648.0,147.0,2024-05-21
28692,4062,2.49,429.0,True,3,10420.0,400.0,2024-08-16
28693,1346,4.23,94.0,False,4,8675.0,116.0,2024-01-05
28694,551,6.81,193.0,False,1,5609.0,174.0,2024-04-24
28695,3939,1.26,79.0,True,5,8352.0,187.0,2024-11-19
28696,2436,9.49,237.0,False,4,9729.0,203.0,2024-11-21
28697,210,5.88,240.0,False,2,5109.0,244.0,2024-12-22
