user_id,signup_date,city,age,spend,frequency,recency,avg_order_value,Cluster
3899,2025-07-13,Multan,24.0,113769.0,12.0,36.0,9480.75,0
3900,2024-06-02,Lahore,19.0,77305.0,12.0,86.0,6442.083333333333,0
3901,2025-08-09,Lahore,49.0,78238.0,7.0,32.0,11176.857142857143,0
3902,2024-05-24,Lahore,49.0,99932.0,8.0,20.0,12491.5,0
3903,2023-01-13,Karachi,25.0,27028.0,7.0,63.0,3861.142857142857,1
3904,2025-05-23,Lahore,26.0,117868.0,11.0,12.0,10715.272727272728,0
3905,2025-02-02,Islamabad,30.0,80196.0,12.0,49.0,6683.0,0
3906,2024-12-16,Quetta,44.0,80856.0,8.0,16.0,10107.0,0
3907,2025-08-28,Lahore,21.0,32899.0,4.0,121.0,8224.75,1
3908,2023-07-16,Islamabad,18.0,57037.0,8.0,84.0,7129.625,1
3909,2025-06-24,Lahore,53.0,65088.0,12.0,30.0,5424.0,0
3910,2023-08-21,Lahore,36.0,88886.0,11.0,14.0,8080.545454545455,0
3911,2025-08-28,Islamabad,37.0,62152.0,7.0,0.0,8878.857142857143,0
3912,2023-07-11,Karachi,31.0,46518.0,8.0,11.0,5814.75,1
3913,2024-07-04,Quetta,37.0,87288.0,10.0,16.0,8728.8,0
3914,2025-02-28,Karachi,19.0,43359.0,9.0,32.0,4817.666666666667,1
3915,2023-03-20,Lahore,25.0,86074.0,12.0,11.0,7172.833333333333,0
3916,2023-03-08,Karachi,34.0,26656.0,5.0,11.0,5331.2,1
3917,2025-04-29,Lahore,18.0,27437.0,4.0,35.0,6859.25,1
3918,2023-03-02,Multan,30.0,26583.0,3.0,94.0,8861.0,1
3919,2024-09-05,Islamabad,30.0,93573.0,10.0,57.0,9357.3,0
3920,2025-07-27,Karachi,30.0,62048.0,7.0,34.0,8864.0,0
3921,2024-09-06,Karachi,28.0,35649.0,7.0,78.0,5092.714285714285,1
3922,2024-04-26,Islamabad,24.0,38057.0,7.0,16.0,5436.714285714285,1
3923,2024-02-22,Islamabad,18.0,30946.0,6.0,33.0,5157.666666666667,1
3924,2024-09-30,Lahore,34.0,76708.0,8.0,50.0,9588.5,0
3925,2024-07-25,Lahore,30.0,59966.0,8.0,23.0,7495.75,0
3926,2024-05-16,Lahore,21.0,21111.0,4.0,75.0,5277.75,1
3927,2023-06-03,Karachi,34.0,61678.0,13.0,42.0,4744.461538461538,0
3928,2024-10-24,Karachi,30.0,13420.0,4.0,44.0,3355.0,1
3929,2025-01-09,Lahore,29.0,54897.0,9.0,44.0,6099.666666666667,1
3930,2024-12-09,Karachi,18.0,42367.0,7.0,10.0,6052.428571428572,1
3931,2023-03-17,Karachi,39.0,39808.0,10.0,34.0,3980.8,1
3932,2024-12-03,Lahore,22.0,50573.0,7.0,22.0,7224.714285714285,1
3933,2024-12-30,Multan,34.0,89569.0,8.0,0.0,11196.125,0
3934,2023-07-03,Karachi,26.0,105887.0,9.0,0.0,11765.222222222224,0
3935,2025-04-28,Karachi,30.0,77044.0,11.0,19.0,7004.0,0
3936,2024-06-07,Karachi,43.0,68870.0,8.0,26.0,8608.75,0
3937,2024-04-17,Karachi,38.0,141443.0,17.0,8.0,8320.176470588236,0
3938,2024-12-23,Multan,43.0,54901.0,7.0,24.0,7843.0,1
3939,2024-05-24,Karachi,36.0,68879.0,10.0,23.0,6887.9,0
3940,2024-06-28,Karachi,37.0,50405.0,8.0,98.0,6300.625,1
3941,2023-11-09,Multan,18.0,59356.0,6.0,63.0,9892.666666666666,1
3942,2025-07-16,Multan,30.0,93531.0,6.0,60.0,15588.5,0
3943,2025-08-27,Multan,31.0,32511.0,7.0,54.0,4644.428571428572,1
3944,2023-05-11,Lahore,44.0,73497.0,9.0,26.0,8166.333333333333,0
3945,2025-01-03,Lahore,28.0,28871.0,4.0,11.0,7217.75,1
3946,2023-01-24,Islamabad,35.0,84677.0,7.0,94.0,12096.714285714286,0
3947,2024-01-04,Karachi,35.0,95200.0,8.0,7.0,11900.0,0
3948,2025-08-27,Islamabad,43.0,32194.0,4.0,157.0,8048.5,1
3949,2023-06-24,Islamabad,32.0,44235.0,7.0,0.0,6319.285714285715,1
3950,2024-01-12,Lahore,40.0,52146.0,11.0,6.0,4740.545454545455,0
3951,2023-08-08,Lahore,18.0,34206.0,7.0,105.0,4886.571428571428,1
3952,2024-12-29,Karachi,18.0,77169.0,10.0,11.0,7716.9,0
3953,2024-04-08,Lahore,18.0,10381.0,2.0,57.0,5190.5,1
3954,2024-08-16,Islamabad,40.0,87207.0,12.0,18.0,7267.25,0
3955,2025-07-31,Islamabad,39.0,43107.0,4.0,68.0,10776.75,1
3956,2024-06-05,Karachi,41.0,67521.0,11.0,72.0,6138.272727272727,0
3957,2025-01-04,Islamabad,27.0,33938.0,8.0,51.0,4242.25,1
3958,2023-04-08,Karachi,28.0,49480.0,9.0,133.0,5497.777777777777,1
3959,2023-08-04,Islamabad,32.0,51977.0,7.0,47.0,7425.285714285715,1
3960,2025-08-04,Lahore,46.0,41780.0,4.0,239.0,10445.0,1
3961,2025-05-09,Islamabad,48.0,13916.0,6.0,29.0,2319.333333333333,1
3962,2024-10-18,Islamabad,40.0,62782.0,9.0,5.0,6975.777777777777,0
3963,2024-01-14,Lahore,36.0,88345.0,6.0,58.0,14724.166666666666,0
3964,2023-07-19,Karachi,45.0,52317.0,6.0,118.0,8719.5,1
3965,2025-05-01,Multan,31.0,91221.0,12.0,19.0,7601.75,0
3966,2025-02-24,Lahore,29.0,72950.0,14.0,24.0,5210.714285714285,0
3967,2023-08-30,Islamabad,32.0,73861.0,12.0,2.0,6155.083333333333,0
3968,2024-08-12,Quetta,24.0,56798.0,5.0,107.0,11359.6,1
3969,2024-09-10,Multan,31.0,45663.0,10.0,54.0,4566.3,1
3970,2024-04-22,Karachi,23.0,45167.0,5.0,110.0,9033.4,1
3971,2025-07-15,Islamabad,42.0,104223.0,11.0,16.0,9474.818181818182,0
3972,2023-05-05,Quetta,38.0,51291.0,8.0,62.0,6411.375,1
3973,2023-09-15,Karachi,46.0,52388.0,5.0,48.0,10477.6,1
3974,2023-04-06,Lahore,18.0,44976.0,9.0,66.0,4997.333333333333,1
3975,2024-11-23,Lahore,50.0,42749.0,10.0,35.0,4274.9,1
3976,2024-10-06,Islamabad,19.0,68305.0,8.0,5.0,8538.125,0
3977,2025-09-14,Karachi,22.0,29473.0,5.0,60.0,5894.6,1
3978,2024-06-26,Lahore,27.0,81379.0,9.0,42.0,9042.111111111111,0
3979,2023-05-31,Karachi,45.0,44074.0,9.0,3.0,4897.111111111111,1
3980,2024-03-26,Islamabad,35.0,92238.0,12.0,51.0,7686.5,0
3981,2023-03-30,Karachi,31.0,80993.0,9.0,29.0,8999.222222222223,0
3982,2024-11-01,Multan,26.0,51962.0,7.0,97.0,7423.142857142857,1
3983,2024-11-05,Islamabad,21.0,23051.0,5.0,123.0,4610.2,1
3984,2025-05-07,Quetta,43.0,37225.0,6.0,121.0,6204.166666666667,1
3985,2023-12-06,Multan,40.0,91335.0,9.0,33.0,10148.333333333334,0
3986,2023-11-07,Lahore,45.0,55538.0,8.0,42.0,6942.25,1
3987,2023-03-13,Islamabad,37.0,43418.0,6.0,76.0,7236.333333333333,1
3988,2024-02-20,Lahore,18.0,44483.0,7.0,151.0,6354.714285714285,1
3989,2024-04-20,Quetta,22.0,65175.0,14.0,12.0,4655.357142857143,0
3990,2025-01-24,Lahore,37.0,40834.0,10.0,93.0,4083.4,1
3991,2025-01-23,Islamabad,30.0,67310.0,10.0,26.0,6731.0,0
3992,2023-05-21,Multan,28.0,67408.0,9.0,26.0,7489.777777777777,0
3993,2023-10-13,Lahore,23.0,41355.0,2.0,169.0,20677.5,1
3994,2024-05-26,Multan,42.0,100620.0,16.0,29.0,6288.75,0
3995,2023-12-02,Lahore,37.0,47332.0,8.0,15.0,5916.5,1
3996,2023-01-26,Karachi,38.0,66580.0,11.0,117.0,6052.727272727273,0
3997,2025-04-25,Karachi,27.0,40154.0,5.0,165.0,8030.8,1
3998,2025-01-01,Karachi,35.0,58496.0,8.0,4.0,7312.0,0
3999,2024-06-04,Karachi,21.0,79006.0,10.0,42.0,7900.6,0
4000,2023-11-14,Multan,32.0,113061.0,15.0,7.0,7537.4,0
4001,2025-04-22,Karachi,18.0,34127.0,8.0,47.0,4265.875,1
4002,2023-02-05,Karachi,19.0,32162.0,4.0,52.0,8040.5,1
4003,2024-03-22,Multan,30.0,49211.0,7.0,97.0,7030.142857142857,1
4004,2025-03-11,Islamabad,54.0,45055.0,10.0,46.0,4505.5,1
4005,2025-08-10,Lahore,18.0,42783.0,5.0,22.0,8556.6,1
4006,2023-09-09,Quetta,22.0,38767.0,7.0,8.0,5538.142857142857,1
4007,2024-10-12,Lahore,35.0,63089.0,7.0,192.0,9012.714285714286,1
4008,2023-07-09,Karachi,49.0,103369.0,10.0,100.0,10336.9,0
4009,2023-04-26,Karachi,35.0,40712.0,8.0,16.0,5089.0,1
4010,2023-12-20,Islamabad,39.0,69877.0,9.0,2.0,7764.111111111111,0
4011,2025-06-04,Lahore,30.0,67375.0,10.0,6.0,6737.5,0
4012,2024-11-20,Lahore,28.0,49393.0,9.0,45.0,5488.111111111111,1
4013,2024-05-04,Islamabad,34.0,40099.0,6.0,54.0,6683.166666666667,1
4014,2023-10-10,Lahore,27.0,44746.0,8.0,15.0,5593.25,1
4015,2023-05-22,Karachi,40.0,39232.0,6.0,18.0,6538.666666666667,1
4016,2023-09-28,Islamabad,19.0,77836.0,12.0,68.0,6486.333333333333,0
4017,2023-06-02,Islamabad,41.0,54334.0,10.0,91.0,5433.4,1
4018,2023-07-07,Lahore,33.0,70368.0,9.0,31.0,7818.666666666667,0
4019,2024-11-18,Karachi,31.0,84837.0,9.0,27.0,9426.333333333334,0
4020,2023-05-13,Quetta,18.0,65032.0,8.0,48.0,8129.0,0
4021,2023-02-17,Karachi,24.0,127760.0,12.0,61.0,10646.666666666666,0
4022,2024-06-26,Lahore,44.0,47831.0,5.0,51.0,9566.2,1
4023,2023-10-14,Lahore,31.0,65363.0,9.0,16.0,7262.555555555556,0
4024,2024-03-30,Karachi,36.0,50020.0,9.0,16.0,5557.777777777777,1
4025,2023-05-20,Quetta,25.0,75979.0,10.0,4.0,7597.9,0
4026,2023-07-29,Karachi,33.0,55253.0,9.0,32.0,6139.222222222223,0
4027,2024-03-17,Lahore,21.0,77627.0,11.0,122.0,7057.0,0
4028,2024-11-21,Karachi,34.0,48234.0,4.0,137.0,12058.5,1
4029,2024-02-19,Lahore,36.0,39430.0,6.0,16.0,6571.666666666667,1
4030,2024-06-25,Lahore,36.0,55617.0,8.0,2.0,6952.125,0
4031,2024-06-05,Quetta,25.0,48350.0,5.0,43.0,9670.0,1
4032,2023-09-26,Islamabad,30.0,24220.0,5.0,25.0,4844.0,1
4033,2023-10-07,Lahore,38.0,90480.0,12.0,53.0,7540.0,0
4034,2024-03-01,Karachi,31.0,55534.0,7.0,19.0,7933.428571428572,1
4035,2023-02-02,Lahore,30.0,32270.0,7.0,126.0,4610.0,1
4036,2024-11-16,Lahore,50.0,60822.0,9.0,46.0,6758.0,0
4037,2024-09-06,Karachi,24.0,60416.0,5.0,146.0,12083.2,1
4038,2023-11-03,Karachi,43.0,48736.0,10.0,109.0,4873.6,1
4039,2024-01-09,Islamabad,23.0,45750.0,7.0,0.0,6535.714285714285,1
4040,2023-11-25,Multan,39.0,93249.0,17.0,29.0,5485.235294117647,0
4041,2024-10-13,Lahore,39.0,97824.0,14.0,22.0,6987.428571428572,0
4042,2025-01-29,Quetta,28.0,73536.0,8.0,68.0,9192.0,0
4043,2023-04-19,Karachi,22.0,52838.0,9.0,18.0,5870.888888888889,1
4044,2024-02-18,Lahore,18.0,52254.0,4.0,168.0,13063.5,1
4045,2023-01-14,Multan,27.0,66852.0,9.0,24.0,7428.0,0
4046,2024-03-28,Lahore,38.0,89139.0,15.0,17.0,5942.6,0
4047,2023-09-06,Karachi,23.0,53456.0,7.0,5.0,7636.571428571428,1
4048,2023-12-02,Islamabad,34.0,79279.0,8.0,104.0,9909.875,0
4049,2024-04-01,Lahore,20.0,16572.0,3.0,267.0,5524.0,1
4050,2023-11-20,Multan,31.0,66071.0,6.0,13.0,11011.833333333334,0
4051,2024-01-30,Lahore,23.0,14285.0,4.0,8.0,3571.25,1
4052,2025-02-03,Multan,32.0,50419.0,7.0,23.0,7202.714285714285,1
4053,2025-03-21,Lahore,28.0,38317.0,5.0,89.0,7663.4,1
4054,2023-01-06,Lahore,22.0,79603.0,12.0,74.0,6633.583333333333,0
4055,2024-01-13,Karachi,27.0,37965.0,6.0,65.0,6327.5,1
4056,2025-04-26,Multan,25.0,48868.0,8.0,0.0,6108.5,1
4057,2024-06-14,Lahore,21.0,48429.0,7.0,111.0,6918.428571428572,1
4058,2023-07-25,Multan,43.0,87106.0,7.0,113.0,12443.714285714286,0
4059,2024-08-16,Lahore,30.0,37597.0,6.0,108.0,6266.166666666667,1
4060,2023-05-25,Karachi,18.0,104466.0,12.0,42.0,8705.5,0
4061,2023-01-22,Karachi,27.0,18862.0,5.0,5.0,3772.4,1
4062,2024-09-24,Lahore,41.0,71356.0,8.0,11.0,8919.5,0
4063,2024-05-30,Quetta,26.0,68922.0,9.0,72.0,7658.0,0
4064,2025-01-26,Karachi,46.0,78389.0,11.0,24.0,7126.272727272727,0
4065,2023-12-11,Islamabad,25.0,77658.0,9.0,16.0,8628.666666666666,0
4066,2025-05-04,Karachi,38.0,17077.0,5.0,87.0,3415.4,1
4067,2024-02-26,Karachi,42.0,22727.0,5.0,120.0,4545.4,1
4068,2025-01-08,Islamabad,37.0,38998.0,6.0,72.0,6499.666666666667,1
4069,2023-04-11,Multan,21.0,31896.0,6.0,83.0,5316.0,1
4070,2023-04-08,Islamabad,25.0,50780.0,7.0,23.0,7254.285714285715,1
4071,2025-02-21,Karachi,44.0,40048.0,9.0,1.0,4449.777777777777,1
4072,2025-04-13,Islamabad,26.0,80927.0,11.0,29.0,7357.0,0
4073,2025-07-31,Islamabad,42.0,100830.0,12.0,77.0,8402.5,0
4074,2023-11-21,Karachi,29.0,68136.0,10.0,8.0,6813.6,0
4075,2023-01-23,Islamabad,34.0,53126.0,10.0,17.0,5312.6,0
4076,2025-09-06,Karachi,21.0,78065.0,12.0,44.0,6505.416666666667,0
4077,2024-08-24,Islamabad,28.0,108120.0,11.0,25.0,9829.09090909091,0
4078,2023-09-05,Quetta,25.0,32991.0,6.0,23.0,5498.5,1
4079,2025-02-02,Quetta,35.0,83248.0,10.0,1.0,8324.8,0
4080,2025-06-22,Multan,34.0,64378.0,9.0,10.0,7153.111111111111,0
4081,2023-10-12,Islamabad,37.0,20461.0,4.0,15.0,5115.25,1
4082,2025-02-08,Islamabad,29.0,62168.0,10.0,95.0,6216.8,0
4083,2025-02-26,Lahore,25.0,55359.0,8.0,37.0,6919.875,1
4084,2024-05-16,Karachi,35.0,31750.0,6.0,21.0,5291.666666666667,1
4085,2024-09-24,Lahore,24.0,93444.0,13.0,15.0,7188.0,0
4086,2023-09-27,Lahore,43.0,115017.0,14.0,1.0,8215.5,0
4087,2025-07-18,Quetta,32.0,112376.0,12.0,55.0,9364.666666666666,0
4088,2025-09-10,Multan,30.0,41451.0,6.0,99.0,6908.5,1
4089,2025-09-08,Karachi,37.0,64659.0,8.0,36.0,8082.375,0
4090,2025-01-07,Lahore,32.0,83196.0,10.0,31.0,8319.6,0
4091,2023-02-12,Islamabad,18.0,52568.0,8.0,0.0,6571.0,0
4092,2024-01-02,Karachi,23.0,44605.0,6.0,14.0,7434.166666666667,1
4093,2024-03-20,Multan,43.0,62620.0,8.0,24.0,7827.5,0
4094,2025-08-17,Quetta,34.0,20082.0,4.0,59.0,5020.5,1
4095,2024-06-30,Karachi,18.0,55858.0,10.0,19.0,5585.8,0
4096,2024-06-20,Lahore,36.0,28564.0,4.0,133.0,7141.0,1
4097,2023-05-27,Lahore,28.0,67362.0,8.0,19.0,8420.25,0
4098,2025-03-04,Lahore,25.0,46053.0,6.0,11.0,7675.5,1
4099,2023-12-03,Karachi,23.0,127220.0,10.0,31.0,12722.0,0
4100,2023-04-02,Lahore,42.0,55150.0,7.0,94.0,7878.571428571428,1
4101,2025-09-14,Lahore,18.0,16716.0,4.0,52.0,4179.0,1
4102,2023-07-10,Lahore,25.0,48732.0,8.0,5.0,6091.5,1
4103,2023-01-17,Lahore,34.0,39821.0,6.0,24.0,6636.833333333333,1
4104,2023-03-19,Islamabad,47.0,50461.0,9.0,1.0,5606.777777777777,1
4105,2024-03-28,Lahore,38.0,40350.0,6.0,70.0,6725.0,1
4106,2023-04-13,Multan,25.0,28674.0,6.0,6.0,4779.0,1
4107,2025-04-22,Lahore,47.0,22947.0,3.0,50.0,7649.0,1
4108,2024-05-27,Lahore,21.0,65700.0,12.0,53.0,5475.0,0
4109,2023-11-20,Lahore,35.0,41171.0,8.0,22.0,5146.375,1
4110,2023-01-04,Islamabad,37.0,61838.0,8.0,52.0,7729.75,0
4111,2024-04-24,Lahore,25.0,55117.0,8.0,10.0,6889.625,0
4112,2023-06-01,Karachi,39.0,113340.0,12.0,14.0,9445.0,0
4113,2025-09-05,Lahore,28.0,27128.0,4.0,206.0,6782.0,1
4114,2023-10-19,Quetta,39.0,29194.0,7.0,13.0,4170.571428571428,1
4115,2024-04-19,Lahore,18.0,64588.0,9.0,18.0,7176.444444444444,0
4116,2023-01-19,Karachi,36.0,42430.0,6.0,68.0,7071.666666666667,1
4117,2023-05-11,Multan,29.0,62575.0,7.0,43.0,8939.285714285714,0
4118,2023-07-27,Lahore,43.0,60872.0,6.0,23.0,10145.333333333334,0
4119,2023-02-21,Lahore,33.0,16365.0,4.0,75.0,4091.25,1
4120,2024-12-26,Multan,44.0,43296.0,9.0,48.0,4810.666666666667,1
4121,2025-08-03,Lahore,38.0,94123.0,9.0,47.0,10458.111111111111,0
4122,2025-09-12,Lahore,32.0,105134.0,12.0,27.0,8761.166666666666,0
4123,2023-09-23,Karachi,40.0,68299.0,8.0,7.0,8537.375,0
4124,2025-02-27,Lahore,40.0,40379.0,4.0,28.0,10094.75,1
4125,2024-05-19,Multan,37.0,50419.0,7.0,44.0,7202.714285714285,1
4126,2023-02-15,Islamabad,18.0,47640.0,6.0,28.0,7940.0,1
4127,2023-04-01,Karachi,24.0,37736.0,5.0,10.0,7547.2,1
4128,2024-07-01,Lahore,45.0,29865.0,4.0,14.0,7466.25,1
4129,2024-02-28,Islamabad,22.0,56846.0,8.0,0.0,7105.75,0
4130,2023-01-09,Islamabad,41.0,19694.0,3.0,31.0,6564.666666666667,1
4131,2025-07-19,Lahore,39.0,36679.0,10.0,15.0,3667.9,1
4132,2024-12-31,Multan,26.0,83820.0,13.0,66.0,6447.692307692308,0
4133,2024-05-17,Karachi,18.0,48182.0,10.0,11.0,4818.2,1
4134,2025-09-13,Islamabad,28.0,40907.0,7.0,112.0,5843.857142857143,1
4135,2025-08-29,Lahore,52.0,51411.0,7.0,21.0,7344.428571428572,1
4136,2025-08-31,Lahore,25.0,89075.0,11.0,6.0,8097.727272727273,0
4137,2023-09-16,Islamabad,26.0,76923.0,8.0,15.0,9615.375,0
4138,2025-05-30,Islamabad,24.0,22704.0,5.0,74.0,4540.8,1
4139,2024-05-19,Karachi,44.0,52260.0,8.0,144.0,6532.5,1
4140,2024-12-27,Lahore,31.0,34954.0,8.0,9.0,4369.25,1
4141,2025-05-09,Multan,27.0,71602.0,13.0,39.0,5507.846153846154,0
4142,2023-06-13,Lahore,46.0,41000.0,9.0,33.0,4555.555555555556,1
4143,2024-03-24,Karachi,38.0,86015.0,10.0,46.0,8601.5,0
4144,2023-05-09,Islamabad,25.0,55167.0,9.0,113.0,6129.666666666667,1
4145,2023-10-07,Lahore,22.0,79371.0,15.0,27.0,5291.4,0
4146,2024-02-18,Lahore,43.0,92212.0,10.0,42.0,9221.2,0
4147,2025-05-05,Lahore,33.0,51367.0,8.0,8.0,6420.875,1
4148,2025-05-12,Multan,19.0,54966.0,7.0,69.0,7852.285714285715,1
4149,2024-01-25,Karachi,18.0,96285.0,12.0,39.0,8023.75,0
4150,2023-11-26,Islamabad,23.0,18707.0,5.0,21.0,3741.4,1
4151,2024-06-14,Quetta,22.0,42161.0,5.0,38.0,8432.2,1
4152,2025-06-30,Islamabad,18.0,60638.0,10.0,19.0,6063.8,0
4153,2025-09-03,Karachi,23.0,71219.0,7.0,92.0,10174.142857142857,0
4154,2023-08-15,Karachi,25.0,48666.0,8.0,7.0,6083.25,1
4155,2023-07-06,Karachi,29.0,81558.0,10.0,5.0,8155.8,0
4156,2024-12-07,Karachi,48.0,61480.0,8.0,10.0,7685.0,0
4157,2023-10-29,Quetta,31.0,65033.0,6.0,35.0,10838.833333333334,0
4158,2023-07-19,Islamabad,31.0,58846.0,8.0,29.0,7355.75,0
4159,2023-02-01,Karachi,38.0,51951.0,8.0,80.0,6493.875,1
4160,2024-02-08,Karachi,31.0,41215.0,7.0,23.0,5887.857142857143,1
4161,2024-01-27,Multan,37.0,55200.0,9.0,10.0,6133.333333333333,0
4162,2024-07-17,Lahore,36.0,85096.0,11.0,1.0,7736.0,0
4163,2023-07-20,Multan,34.0,50449.0,8.0,28.0,6306.125,1
4164,2024-12-15,Lahore,58.0,44816.0,8.0,88.0,5602.0,1
4165,2024-11-11,Islamabad,41.0,81633.0,8.0,14.0,10204.125,0
4166,2024-04-07,Multan,23.0,100954.0,12.0,115.0,8412.833333333334,0
4167,2023-07-01,Karachi,36.0,72391.0,8.0,2.0,9048.875,0
4168,2024-05-21,Lahore,26.0,43114.0,6.0,45.0,7185.666666666667,1
4169,2024-11-05,Multan,37.0,64873.0,10.0,46.0,6487.3,0
4170,2024-01-08,Karachi,21.0,64388.0,10.0,17.0,6438.8,0
4171,2023-09-21,Karachi,23.0,23112.0,6.0,119.0,3852.0,1
4172,2024-05-21,Karachi,36.0,25421.0,7.0,11.0,3631.571428571429,1
4173,2023-12-22,Karachi,42.0,44266.0,10.0,16.0,4426.6,1
4174,2024-02-05,Islamabad,38.0,65327.0,9.0,39.0,7258.555555555556,0
4175,2023-12-15,Lahore,41.0,12070.0,4.0,265.0,3017.5,1
4176,2023-10-31,Karachi,36.0,53963.0,8.0,60.0,6745.375,1
4177,2024-12-17,Multan,35.0,57111.0,6.0,27.0,9518.5,0
4178,2024-04-05,Lahore,28.0,73813.0,15.0,14.0,4920.866666666667,0
4179,2024-04-11,Karachi,40.0,79406.0,8.0,5.0,9925.75,0
4180,2024-10-15,Islamabad,42.0,47924.0,5.0,31.0,9584.8,1
4181,2023-12-28,Multan,32.0,106805.0,11.0,3.0,9709.545454545454,0
4182,2023-04-12,Karachi,32.0,46973.0,7.0,65.0,6710.428571428572,1
4183,2025-05-02,Multan,47.0,87303.0,11.0,28.0,7936.636363636364,0
4184,2023-02-25,Lahore,33.0,117504.0,11.0,34.0,10682.181818181818,0
4185,2024-07-25,Karachi,34.0,79637.0,11.0,15.0,7239.727272727273,0
4186,2023-09-23,Quetta,37.0,21117.0,3.0,20.0,7039.0,1
4187,2023-08-02,Multan,32.0,53669.0,11.0,56.0,4879.0,0
4188,2023-02-11,Karachi,26.0,92586.0,10.0,1.0,9258.6,0
4189,2025-06-19,Karachi,36.0,35209.0,9.0,66.0,3912.1111111111113,1
4190,2024-03-05,Karachi,33.0,58231.0,9.0,3.0,6470.111111111111,0
4191,2023-12-09,Lahore,50.0,34890.0,8.0,2.0,4361.25,1
4192,2025-01-11,Multan,40.0,57902.0,9.0,25.0,6433.555555555556,0
4193,2023-02-08,Multan,28.0,53909.0,9.0,1.0,5989.888888888889,0
4194,2024-07-18,Karachi,40.0,107401.0,12.0,2.0,8950.083333333334,0
4195,2024-05-09,Lahore,36.0,75081.0,10.0,24.0,7508.1,0
4196,2024-07-07,Karachi,45.0,32628.0,6.0,83.0,5438.0,1
4197,2023-05-04,Lahore,28.0,104667.0,14.0,1.0,7476.214285714285,0
4198,2025-08-10,Islamabad,35.0,38045.0,4.0,12.0,9511.25,1
4199,2023-08-27,Karachi,32.0,49096.0,6.0,43.0,8182.666666666667,1
4200,2024-11-09,Lahore,34.0,81191.0,10.0,14.0,8119.1,0
4201,2025-01-17,Islamabad,25.0,83316.0,9.0,36.0,9257.333333333334,0
4202,2023-12-10,Quetta,38.0,95432.0,17.0,1.0,5613.64705882353,0
4203,2023-05-11,Lahore,37.0,96778.0,9.0,56.0,10753.111111111111,0
4204,2023-10-24,Karachi,45.0,111530.0,8.0,27.0,13941.25,0
4205,2025-03-17,Karachi,33.0,79701.0,6.0,44.0,13283.5,0
4206,2025-06-25,Lahore,29.0,97396.0,11.0,42.0,8854.181818181818,0
4207,2025-07-25,Karachi,40.0,31632.0,7.0,51.0,4518.857142857143,1
4208,2023-08-15,Islamabad,26.0,51875.0,6.0,34.0,8645.833333333334,1
4209,2024-08-29,Lahore,43.0,71896.0,8.0,17.0,8987.0,0
4210,2023-06-01,Lahore,43.0,48392.0,7.0,5.0,6913.142857142857,1
4211,2024-12-11,Multan,44.0,48942.0,7.0,62.0,6991.714285714285,1
4212,2024-02-20,Karachi,36.0,90388.0,10.0,55.0,9038.8,0
4213,2024-12-14,Islamabad,29.0,17724.0,3.0,85.0,5908.0,1
4214,2024-11-16,Islamabad,34.0,39805.0,7.0,14.0,5686.428571428572,1
4215,2025-09-19,Multan,36.0,24131.0,7.0,57.0,3447.285714285714,1
4216,2024-05-03,Islamabad,28.0,31223.0,7.0,60.0,4460.428571428572,1
4217,2023-12-08,Multan,45.0,75772.0,8.0,2.0,9471.5,0
4218,2024-06-10,Islamabad,38.0,58554.0,10.0,37.0,5855.4,0
4219,2023-06-12,Karachi,25.0,40183.0,8.0,84.0,5022.875,1
4220,2023-04-22,Karachi,50.0,66903.0,8.0,2.0,8362.875,0
4221,2024-06-03,Karachi,34.0,53294.0,8.0,26.0,6661.75,1
4222,2025-04-05,Karachi,23.0,48827.0,8.0,14.0,6103.375,1
4223,2024-06-17,Lahore,26.0,99747.0,11.0,79.0,9067.90909090909,0
4224,2025-02-20,Karachi,46.0,30195.0,7.0,48.0,4313.571428571428,1
4225,2023-06-27,Karachi,49.0,3876.0,2.0,237.0,1938.0,1
4226,2024-03-25,Lahore,42.0,64792.0,8.0,81.0,8099.0,0
4227,2024-09-05,Lahore,45.0,57440.0,9.0,35.0,6382.222222222223,0
4228,2023-12-14,Islamabad,44.0,36850.0,6.0,66.0,6141.666666666667,1
4229,2023-01-15,Karachi,38.0,65744.0,10.0,18.0,6574.4,0
4230,2023-03-15,Multan,36.0,71718.0,8.0,54.0,8964.75,0
4231,2025-07-16,Karachi,38.0,60588.0,7.0,20.0,8655.42857142857,0
4232,2024-08-28,Multan,40.0,67443.0,9.0,56.0,7493.666666666667,0
4233,2023-09-22,Islamabad,26.0,50641.0,8.0,4.0,6330.125,1
4234,2023-09-16,Lahore,40.0,68979.0,11.0,129.0,6270.818181818182,0
4235,2023-02-09,Quetta,46.0,61630.0,11.0,0.0,5602.727272727273,0
4236,2025-08-02,Lahore,31.0,50699.0,8.0,109.0,6337.375,1
4237,2023-04-19,Karachi,30.0,49118.0,10.0,3.0,4911.8,0
4238,2025-01-29,Islamabad,37.0,69013.0,10.0,43.0,6901.3,0
4239,2023-08-29,Karachi,27.0,37620.0,4.0,178.0,9405.0,1
4240,2023-12-02,Karachi,21.0,46610.0,5.0,9.0,9322.0,1
4241,2023-10-01,Karachi,43.0,66711.0,10.0,15.0,6671.1,0
4242,2025-04-04,Lahore,29.0,36857.0,6.0,2.0,6142.833333333333,1
4243,2023-02-02,Lahore,33.0,34116.0,6.0,124.0,5686.0,1
4244,2023-12-19,Lahore,28.0,29852.0,4.0,21.0,7463.0,1
